ChpVrsNdx,NumWrd,bPilcrow,PText,RText
5382,17,0,"But Levi and Benjamin counted he not among them: for the king's word was abominable to Joab.","But Levi and Benjamin counted he not among them: for the king's word was abominable to Joab."
5383,11,1,"And God was displeased with this thing; therefore he smote Israel.","¶And God was displeased with this thing; therefore he smote Israel."
5384,33,0,"And David said unto God, I have sinned greatly, because I have done this thing: but now, I beseech thee, do away the iniquity of thy servant; for I have done very foolishly.","And David said unto God, I have sinned greatly, because I have done this thing: but now, I beseech thee, do away the iniquity of thy servant; for I have done very foolishly."
5385,9,1,"And the LORD spake unto Gad, David's seer, saying,","¶And the L<font size=""-1"">ORD</font> spake unto Gad, David's seer, saying,"
5386,26,0,"Go and tell David, saying, Thus saith the LORD, I offer thee three things: choose thee one of them, that I may do it unto thee.","Go and tell David, saying, Thus saith the L<font size=""-1"">ORD</font>, I offer thee three <i>things</i>: choose thee one of them, that I may do <i>it</i> unto thee."
5387,15,0,"So Gad came to David, and said unto him, Thus saith the LORD, Choose thee","So Gad came to David, and said unto him, Thus saith the L<font size=""-1"">ORD</font>, Choose thee"
5388,65,0,"Either three years' famine; or three months to be destroyed before thy foes, while that the sword of thine enemies overtaketh thee; or else three days the sword of the LORD, even the pestilence, in the land, and the angel of the LORD destroying throughout all the coasts of Israel. Now therefore advise thyself what word I shall bring again to him that sent me.","Either three years' famine; or three months to be destroyed before thy foes, while that the sword of thine enemies overtaketh <i>thee</i>; or else three days the sword of the L<font size=""-1"">ORD</font>, even the pestilence, in the land, and the angel of the L<font size=""-1"">ORD</font> destroying throughout all the coasts of Israel. Now therefore advise thyself what word I shall bring again to him that sent me."
5389,37,0,"And David said unto Gad, I am in a great strait: let me fall now into the hand of the LORD; for very great are his mercies: but let me not fall into the hand of man.","And David said unto Gad, I am in a great strait: let me fall now into the hand of the L<font size=""-1"">ORD</font>; for very great <i>are</i> his mercies: but let me not fall into the hand of man."
5390,15,1,"So the LORD sent pestilence upon Israel: and there fell of Israel seventy thousand men.","¶So the L<font size=""-1"">ORD</font> sent pestilence upon Israel: and there fell of Israel seventy thousand men."
5391,53,0,"And God sent an angel unto Jerusalem to destroy it: and as he was destroying, the LORD beheld, and he repented him of the evil, and said to the angel that destroyed, It is enough, stay now thine hand. And the angel of the LORD stood by the threshingfloor of Ornan the Jebusite.","And God sent an angel unto Jerusalem to destroy it: and as he was destroying, the L<font size=""-1"">ORD</font> beheld, and he repented him of the evil, and said to the angel that destroyed, It is enough, stay now thine hand. And the angel of the L<font size=""-1"">ORD</font> stood by the threshingfloor of Ornan the Jebusite."
5392,47,0,"And David lifted up his eyes, and saw the angel of the LORD stand between the earth and the heaven, having a drawn sword in his hand stretched out over Jerusalem. Then David and the elders of Israel, who were clothed in sackcloth, fell upon their faces.","And David lifted up his eyes, and saw the angel of the L<font size=""-1"">ORD</font> stand between the earth and the heaven, having a drawn sword in his hand stretched out over Jerusalem. Then David and the elders <i>of Israel, who were</i> clothed in sackcloth, fell upon their faces."
5393,64,0,"And David said unto God, Is it not I that commanded the people to be numbered? even I it is that have sinned and done evil indeed; but as for these sheep, what have they done? let thine hand, I pray thee, O LORD my God, be on me, and on my father's house; but not on thy people, that they should be plagued.","And David said unto God, <i>Is it</i> not I <i>that</i> commanded the people to be numbered? even I it is that have sinned and done evil indeed; but <i>as for</i> these sheep, what have they done? let thine hand, I pray thee, O L<font size=""-1"">ORD</font> my God, be on me, and on my father's house; but not on thy people, that they should be plagued."
5394,32,1,"Then the angel of the LORD commanded Gad to say to David, that David should go up, and set up an altar unto the LORD in the threshingfloor of Ornan the Jebusite.","¶Then the angel of the L<font size=""-1"">ORD</font> commanded Gad to say to David, that David should go up, and set up an altar unto the L<font size=""-1"">ORD</font> in the threshingfloor of Ornan the Jebusite."
5395,18,0,"And David went up at the saying of Gad, which he spake in the name of the LORD.","And David went up at the saying of Gad, which he spake in the name of the L<font size=""-1"">ORD</font>."
5396,21,0,"And Ornan turned back, and saw the angel; and his four sons with him hid themselves. Now Ornan was threshing wheat.","And Ornan turned back, and saw the angel; and his four sons with him hid themselves. Now Ornan was threshing wheat."
5397,28,0,"And as David came to Ornan, Ornan looked and saw David, and went out of the threshingfloor, and bowed himself to David with his face to the ground.","And as David came to Ornan, Ornan looked and saw David, and went out of the threshingfloor, and bowed himself to David with <i>his</i> face to the ground."
5398,40,0,"Then David said to Ornan, Grant me the place of this threshingfloor, that I may build an altar therein unto the LORD: thou shalt grant it me for the full price: that the plague may be stayed from the people.","Then David said to Ornan, Grant me the place of <i>this</i> threshingfloor, that I may build an altar therein unto the L<font size=""-1"">ORD</font>: thou shalt grant it me for the full price: that the plague may be stayed from the people."
5399,50,0,"And Ornan said unto David, Take it to thee, and let my lord the king do that which is good in his eyes: lo, I give thee the oxen also for burnt offerings, and the threshing instruments for wood, and the wheat for the meat offering; I give it all.","And Ornan said unto David, Take <i>it</i> to thee, and let my lord the king do <i>that which is</i> good in his eyes: lo, I give <i>thee</i> the oxen <i>also</i> for burnt offerings, and the threshing instruments for wood, and the wheat for the meat offering; I give it all."
5400,35,0,"And king David said to Ornan, Nay; but I will verily buy it for the full price: for I will not take that which is thine for the LORD, nor offer burnt offerings without cost.","And king David said to Ornan, Nay; but I will verily buy it for the full price: for I will not take <i>that</i> which <i>is</i> thine for the L<font size=""-1"">ORD</font>, nor offer burnt offerings without cost."
